locus	ID_Full	sequence_path	source_sha256	source_class	ID	Haplotype
HML-2_8q11.23_new	HG00741_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG00741_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	460a3a8ad5dc2664f56165877ec1e0cb00131927f22ca0e6930834a3d597e7b2	processed_loci	HG00741	mat
HML-2_8q11.23_new	HG00741_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG00741_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	cf58b06bc1a174f1b7523a535d5c3aacff27e91b56b7f6e29d17e7ea65256317	processed_loci	HG00741	pat
HML-2_8q11.23_new	HG00864_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG00864_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	7d9d5294ad5d1a481707acd89f6ff049a31aa8ba38c335acc43a02aefbd5d852	hgsvc3-2024-02-23-mc-chm13	HG00864	h1
HML-2_8q11.23_new	HG00864_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG00864_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	8deb32dfe4ffaf7a3322624638e9e19a24572e0531ac17ad69f1d4fd98c61e66	hgsvc3-2024-02-23-mc-chm13	HG00864	h2
HML-2_8q11.23_new	HG01071_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01071_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	9729bb64ad26179e99394874e7b36ef8bfd38f8e494ec854f9344100cff1d3a9	processed_loci	HG01071	mat
HML-2_8q11.23_new	HG01071_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01071_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	2780af962e38a6dc706b7781b31ebbdc8f4867245dd4120fe0735e4d31144b0b	processed_loci	HG01071	pat
HML-2_8q11.23_new	HG01074_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01074_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	fb6f5c601e86404c3faf42bf3f632d33f12d395bf4152e69860903b051c099fc	processed_loci	HG01074	mat
HML-2_8q11.23_new	HG01074_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01074_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	05999eb8426c5867e5f2b6335816b8212649a13cc2cc8bc3109e44cd8a40d0cd	processed_loci	HG01074	pat
HML-2_8q11.23_new	HG01081_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01081_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	495870489ebcb46a838641cf8bda8b466fb1a65904c05c002851a675bf36f5af	processed_loci	HG01081	mat
HML-2_8q11.23_new	HG01081_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01081_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	d829bf2a460254136d6617386ddf64b1c1a4932d80f1a354a30f5873dfa19130	processed_loci	HG01081	pat
HML-2_8q11.23_new	HG01099_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01099_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	11631af7b0c6da91605eb8814cf7651bf9b1ffcdfa1df08348ed29b16a7fabe0	processed_loci	HG01099	mat
HML-2_8q11.23_new	HG01099_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01099_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	29afb430010751def9f3c299a5c65dba208bc76394bd7fb66d4ddc984bc20323	processed_loci	HG01099	pat
HML-2_8q11.23_new	HG01106_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01106_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	a792764d6840af6c2b57675db5d65b963b8e1039980e6c50ab976e80597a67b3	processed_loci	HG01106	mat
HML-2_8q11.23_new	HG01106_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01106_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	118ada953a61f95d7893ea7372db22e44b69702aaa1da3c0e07f04be1943aee8	processed_loci	HG01106	pat
HML-2_8q11.23_new	HG01109_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01109_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	360d49e3c3e754aebb9531280b72425b15a2e6359b61da421bb9579b326a7b23	processed_loci	HG01109	mat
HML-2_8q11.23_new	HG01109_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01109_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	4e124efe9e96af65d79ca42169dcca8b63ad89cf87a3b19563704280c52abdee	processed_loci	HG01109	pat
HML-2_8q11.23_new	HG01114_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01114_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	6de070cbdaedc0ac7ad3b6bc5f8c6bc8043b77a6feb339f20b25aa34afc7bb8a	hgsvc3-2024-02-23-mc-chm13	HG01114	h1
HML-2_8q11.23_new	HG01114_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01114_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	5a5d997ef952de5975b8e546dd0042b4004b3dcb7698e0fce72917422e8a589e	hgsvc3-2024-02-23-mc-chm13	HG01114	h2
HML-2_8q11.23_new	HG01123_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01123_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	a38795114fba762d48815c5bfe3e09569cbae509a419243405e162fe7193d256	processed_loci	HG01123	mat
HML-2_8q11.23_new	HG01123_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01123_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	966938cf41b7078532044b1bb7a93925cf1edfda8aaf95e9e61169dcd076c585	processed_loci	HG01123	pat
HML-2_8q11.23_new	HG01150_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01150_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	ca7ecea9a37af88edc0965a4a1282e2293806ea0c8c0d7a9d41c6766a35ef8c4	processed_loci	HG01150	mat
HML-2_8q11.23_new	HG01150_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01150_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	5752f760f3127e2647449c5d818e08f7d19f58ebafb755223c561c4ad3a16310	processed_loci	HG01150	pat
HML-2_8q11.23_new	HG01167_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01167_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	71c75a55ad7893e31b9774ee55808b96834f7fea4ad1ac2031efb013aa47d6c3	processed_loci	HG01167	h1
HML-2_8q11.23_new	HG01167_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01167_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	cba1b071b7a97e942878dc69f94777134417b965e70e3585fa33e7830606a469	processed_loci	HG01167	h2
HML-2_8q11.23_new	HG01175_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01175_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	2dab31fa4af618e10f9fe9352414562093c27b4e653a0c17d77b89dd63bdca9f	processed_loci	HG01175	mat
HML-2_8q11.23_new	HG01175_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01175_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	2342200fe4bed6bd509cac29d68b443caee15f65b12397beb61be7d3e6b91417	processed_loci	HG01175	pat
HML-2_8q11.23_new	HG01192_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01192_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	3cbad10ac50b8531f040b758b2ed130ef41df75bf306debf161f9a48dd948fd6	processed_loci	HG01192	mat
HML-2_8q11.23_new	HG01192_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01192_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	c8eb200410b053d930826358ce0400b1cf9fda763bd5ef2c45a0ce3361495967	processed_loci	HG01192	pat
HML-2_8q11.23_new	HG01243_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01243_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	80eb8e3df4655c79a06dc9eea6fbdc20934132f273227d04af1df32232712ad8	processed_loci	HG01243	mat
HML-2_8q11.23_new	HG01243_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01243_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	8f1058970c7e75aa627c6f8b4caa4f5601750a9cfab639df25f151145d7cf65e	processed_loci	HG01243	pat
HML-2_8q11.23_new	HG01252_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01252_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	e098d1d50447d76db15e80d5b221472ca35aa483dc8bed3f435f79d52ba62e8e	processed_loci	HG01252	mat
HML-2_8q11.23_new	HG01252_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01252_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	65ce0d65c4b278de3c4e528036e2eb7f987621e9d66e920d3b8677958781c813	processed_loci	HG01252	pat
HML-2_8q11.23_new	HG01255_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01255_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	e6c3c5cc8e09af3a12e05070add8465d9afbe2490169f713f6355373e5eaf361	processed_loci	HG01255	mat
HML-2_8q11.23_new	HG01255_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01255_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	6456ed6d660845bfcf081f08e4f92f7295452c7b51c5da0e39cff72b21fb0775	processed_loci	HG01255	pat
HML-2_8q11.23_new	HG01258_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01258_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	f7383d6ddfd473e4300b4ea2b8b55853f394dd4799a2eec68c615f45c1c91fad	processed_loci	HG01258	mat
HML-2_8q11.23_new	HG01258_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01258_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	66df30304291e7b8dc2abc92b049f431ef0e5dca1c9b5539e2f87110468369f1	processed_loci	HG01258	pat
HML-2_8q11.23_new	HG01261_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01261_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	70286798de4c991ddc5f159bb13627fa24aa71fa5a4fae12a25f95b6629c89de	processed_loci	HG01261	mat
HML-2_8q11.23_new	HG01261_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01261_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	387f75ca6bb48a394d80f4910c58752c2e696e2f487330af55879942d94eb9ad	processed_loci	HG01261	pat
HML-2_8q11.23_new	HG01346_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01346_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	023de1f46e20f0ab97ffa81bb41007627d903d7a6c1bd0ea510fbfaf0ae01398	processed_loci	HG01346	mat
HML-2_8q11.23_new	HG01346_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01346_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	e46df3f2066c68c4904cdab12e56fbc856081b6aee442592d2e24fe3c477bd75	processed_loci	HG01346	pat
HML-2_8q11.23_new	HG01352_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01352_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	d17681f3ed3c0c8f7536644e111d8a6c1a7d30beceeda4b8198e87c7295487c0	hgsvc3-2024-02-23-mc-chm13	HG01352	h1
HML-2_8q11.23_new	HG01352_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01352_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	68b01b36a9923d391042fb1d53522f3b8c061cf1f7e11027965c11fbd3ef6a2a	hgsvc3-2024-02-23-mc-chm13	HG01352	h2
HML-2_8q11.23_new	HG01358_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01358_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	58467f39fb1eb8200559b7c971dcf99c9e98afebca641277b6eb15f8d9c14334	processed_loci	HG01358	mat
HML-2_8q11.23_new	HG01358_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01358_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	87b9bb1f84112baffc6141e1fbc926d998b25a62f279cf016c6a8eeca11f9cd7	processed_loci	HG01358	pat
HML-2_8q11.23_new	HG01361_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01361_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	fd59019d65006867d52e39f7d32cc9cd1e17e138eee323d637aca29173833dbe	processed_loci	HG01361	mat
HML-2_8q11.23_new	HG01361_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01361_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	6ed1922945f5852a5598744471852471095a5769c4502314f7fb2776bcd724c9	processed_loci	HG01361	pat
HML-2_8q11.23_new	HG01433_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01433_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	316c2a73a3ddd5ec9a6d70f8ed7c25e32c7b9e7cdbf65fbd1a452727f4eaa389	processed_loci	HG01433	mat
HML-2_8q11.23_new	HG01433_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01433_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	13021257dadac9b02629e31e5e1e7190c828a6051e94be04b3f77886d353717f	processed_loci	HG01433	pat
HML-2_8q11.23_new	HG01457_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01457_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	1008276335f2521ca855a590ee311699b19cc0325c5f011336ba7d53c4c1374c	hgsvc3-2024-02-23-mc-chm13	HG01457	h1
HML-2_8q11.23_new	HG01457_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01457_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	a8b6bbc4e76433596ab5e4c30b7f98251a338d938432457c5bbf95bf6cc26e52	hgsvc3-2024-02-23-mc-chm13	HG01457	h2
HML-2_8q11.23_new	HG01496_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01496_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	096d40c3d87e15dc8f6eeced6dda2b9bcb7bb6472c767ffc356e214176f9afab	processed_loci	HG01496	mat
HML-2_8q11.23_new	HG01496_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01496_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	1c81dd31c0ab3922c611e1960fe2bae39d1f07568651e8bdad5e008b2c0081e3	processed_loci	HG01496	pat
HML-2_8q11.23_new	HG01505_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01505_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	c021248b398a4e6d61468d977985f3906231c08c9e2e386d240b8a2e3327354c	hgsvc3-2024-02-23-mc-chm13	HG01505	h1
HML-2_8q11.23_new	HG01505_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01505_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	74e6c007f912154ec4a7ec76806b1c711ea4ce77e5c857df90a5c01265dcb8b4	hgsvc3-2024-02-23-mc-chm13	HG01505	h2
HML-2_8q11.23_new	HG01530_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01530_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	5ae2a0a1669a034ec4db03a9187b2a62aee1f461fc0d282286a860ca2ee4e0a8	processed_loci	HG01530	h1
HML-2_8q11.23_new	HG01530_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01530_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	3e1f9c53e22b5ae0941e1f209e777f1ee047161f93a610fc83afa38f4ab281f0	processed_loci	HG01530	h2
HML-2_8q11.23_new	HG01573_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01573_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	ac6676d400ca5cf4302a11f187c01e83bfc68f9907e19865a6c67e9e22454499	hgsvc3-2024-02-23-mc-chm13	HG01573	h1
HML-2_8q11.23_new	HG01573_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01573_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	b83829591a058c5368d8db18785fc1897c5147209cd92d12997d4cebb2634567	hgsvc3-2024-02-23-mc-chm13	HG01573	h2
HML-2_8q11.23_new	HG01596_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01596_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	f4df349c7c46c86929b1583dc4fc4b8721aca999b7864f04d0e007a7e6203952	hgsvc3-2024-02-23-mc-chm13	HG01596	h1
HML-2_8q11.23_new	HG01596_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01596_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	43c51631b6a57dc8446a4d6a5a755e0f074d67f1d255fd991c0dcbad94524a77	hgsvc3-2024-02-23-mc-chm13	HG01596	h2
HML-2_8q11.23_new	HG01784_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01784_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	81e5282a798c6d063d3e075db6b74650d9735016cc63dd70657a5062cebd1c55	processed_loci	HG01784	h1
HML-2_8q11.23_new	HG01784_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01784_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	afd117a11e9631061d5fd10db525951bedc9cfaf0b5e75e661eaa145a9817247	processed_loci	HG01784	h2
HML-2_8q11.23_new	HG01786_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01786_hap1_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	86822e3341d63231bc9e442b39fe56e2741dc3cf0068faed0a88d8b0585a7bcc	processed_loci	HG01786	h1
HML-2_8q11.23_new	HG01786_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01786_hap2_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	03eecef884918d94c71561a693e185dc9a4ff2ac303f60b38e286d521c635a16	processed_loci	HG01786	h2
HML-2_8q11.23_new	HG01884_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01884_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	881a9b22e3c8c170f6f1afffd7e669891267287dcd1806e5be8a4fa3bd25af09	processed_loci	HG01884	mat
HML-2_8q11.23_new	HG01884_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01884_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	0639a14569d85836bbf3a1a650b543943f39dce19447cc88ec4a1fc6a9a7804d	processed_loci	HG01884	pat
HML-2_8q11.23_new	HG01890_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01890_h1_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	a1a6e61d19e02b817fb8e58af4eeac9c917c5eaac1c76aad8be99ae6966ba4c8	hgsvc3-2024-02-23-mc-chm13	HG01890	h1
HML-2_8q11.23_new	HG01890_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13	Table_S16/8q11_23_source_sequences/HG01890_h2_HML-2_8q11.23_new_graph_hgsvc3-2024-02-23-mc-chm13.fa	6d628881ed50b686e2b6414418e93394c6c3e77cd2aac4a439272d5c631b5bc2	hgsvc3-2024-02-23-mc-chm13	HG01890	h2
HML-2_8q11.23_new	HG01891_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01891_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	291470e5e66e6476e5f26029f56b793fe91df0b7aec621412c9dc7de42bff0b7	processed_loci	HG01891	mat
HML-2_8q11.23_new	HG01891_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01891_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	708620cef198d043faac687dd953e8c24fe58f53fb3e209f3ce4df6226aab652	processed_loci	HG01891	pat
HML-2_8q11.23_new	HG01928_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01928_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	f5a02e4284e8630be001e69ddc6c87543bfbfa18461f0cfc851853d274ef6143	processed_loci	HG01928	mat
HML-2_8q11.23_new	HG01928_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01928_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	8cd81370921e05054d8cb33e49cfacf1bd0672c6c3651ede3fb83745aa89e565	processed_loci	HG01928	pat
HML-2_8q11.23_new	HG01934_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01934_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	4ef23d0996d785f67a4cdf053ebca3aaaf5489e52ec8f6ffbcf209e117a9325f	processed_loci	HG01934	mat
HML-2_8q11.23_new	HG01934_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01934_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	7c3deacb2aecdf1844a500aa1b24c6d4e67d15aecdd76812442fadbf28df1d70	processed_loci	HG01934	pat
HML-2_8q11.23_new	HG01940_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01940_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	c7e67f1d8b691dca6ab8de3ddd89e84c68dd4cb3b5895afea24de2a0c8a082cb	processed_loci	HG01940	mat
HML-2_8q11.23_new	HG01940_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01940_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	c4b99142ed445fbb90e28d0ca54f5b80912d4c62294c957b58c757d49d23b6df	processed_loci	HG01940	pat
HML-2_8q11.23_new	HG01943_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01943_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	90b6ffc62dce3be3c52346588a0d53c11e85719fb9b5b175dac7d31cef847a40	processed_loci	HG01943	mat
HML-2_8q11.23_new	HG01943_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01943_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	a18ae1b03a37985cbcb7b4a0727451fc88b1007740a806a438f68fc9e68f70fa	processed_loci	HG01943	pat
HML-2_8q11.23_new	HG01952_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01952_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	a2c451220030dd9a95d8e4154ea44c136ecc501adca5464476ef1382a687441a	processed_loci	HG01952	mat
HML-2_8q11.23_new	HG01952_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01952_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	70069f012ac0c02558118603873d8f46a9e9d2adb47089d905658d424b6b64d9	processed_loci	HG01952	pat
HML-2_8q11.23_new	HG01960_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01960_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	3dee9d4402be0894bb453ae02ec02bda25e58f9c774d8bc77228981fca68b7ce	processed_loci	HG01960	mat
HML-2_8q11.23_new	HG01960_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01960_pat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	796e204afb949c7ee98c256da465f1a5b4813de2f6e7ece3ed4adb1c9dd3084f	processed_loci	HG01960	pat
HML-2_8q11.23_new	HG01969_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new	Table_S16/8q11_23_source_sequences/HG01969_mat_hprc_r2_v1.0.1_HML-2_8q11.23_new.fa	1cffb9b2177f347ae5656930bb776fe0481548797ff7782eb807b8d34c6dffa8	processed_loci	HG01969	mat
