alignment	record	reason
7p22.1_carrier_kcon.aln.fa	HG02004_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02004_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02040_hap2	source_identity_ambiguous_0_exact_matches_of_3_candidates
7p22.1_carrier_kcon.aln.fa	HG02055_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02074_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02080_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02080_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02145_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02148_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02148_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02155_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02165_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02257_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02258_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02258_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02280_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02293_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02391_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02451_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02486_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02486_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02514_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02559_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02572_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02583_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02615_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02615_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02698_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02717_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02717_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02723_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02735_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02841_pat	source_identity_ambiguous_0_exact_matches_of_3_candidates
7p22.1_carrier_kcon.aln.fa	HG02886_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02976_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02984_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03041_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03130_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03209_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03270_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03369_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03453_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03470_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03516_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03521_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03579_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03583_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03688_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03784_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03784_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03831_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03831_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03927_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG04115_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG04115_pat	source_identity_ambiguous_0_exact_matches_of_6_candidates
7p22.1_carrier_kcon.aln.fa	HG04160_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG04187_mat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
7p22.1_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
7p22.1_carrier_kcon.aln.fa	NA18522_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18620_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18906_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18944_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18948_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18952_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18952_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18959_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18960_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18967_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18974_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18974_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18976_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19036_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19043_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19043_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19087_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19159_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19338_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19443_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19682_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19682_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19700_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19776_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19909_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20129_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20282_hap1	source_identity_ambiguous_0_exact_matches_of_3_candidates
7p22.1_carrier_kcon.aln.fa	NA20503_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20503_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20752_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20762_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20799_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20806_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20806_hap2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20827_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20850_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA21102_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA21106_hap1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA21309_pat	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
7p22.1_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
7p22.1_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
7p22.1_carrier_kcon.aln.fa	HG00268_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG00512_h1	source_identity_ambiguous_0_exact_matches_of_3_candidates
7p22.1_carrier_kcon.aln.fa	HG00513_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG00513_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG00864_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG01457_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG01457_h2	source_identity_ambiguous_0_exact_matches_of_4_candidates
7p22.1_carrier_kcon.aln.fa	HG01505_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG01505_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG01573_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG01596_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG01596_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG01890_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02011_h1	source_identity_ambiguous_0_exact_matches_of_3_candidates
7p22.1_carrier_kcon.aln.fa	HG02018_h2	source_identity_ambiguous_0_exact_matches_of_3_candidates
7p22.1_carrier_kcon.aln.fa	HG02059_h1	source_identity_ambiguous_0_exact_matches_of_3_candidates
7p22.1_carrier_kcon.aln.fa	HG02106_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02282_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02492_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02554_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02587_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02666_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG02769_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03009_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03065_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03371_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03371_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03456_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03456_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03732_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG03732_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	HG04217_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA12329_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18939_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18939_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18989_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA18989_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19129_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19238_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19239_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19239_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19317_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19331_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19331_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19347_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19384_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19384_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA19434_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20355_h2	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20509_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7p22.1_carrier_kcon.aln.fa	NA20847_h1	source_identity_ambiguous_0_exact_matches_of_2_candidates
7q11.21_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
7q11.21_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
7q11.21_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
7q11.21_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
7q11.21_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
7q22.2_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
7q22.2_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
7q22.2_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
7q22.2_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
7q22.2_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
7q34_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
7q34_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
7q34_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
7q34_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
7q34_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8p22_carrier_kcon.aln.fa	HG00097_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00097_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00099_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00099_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00126_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00128_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00133_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00133_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00140_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00140_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00146_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00232_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00232_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00235_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00235_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00253_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00253_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00272_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00272_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00280_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00280_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00290_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00290_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00320_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00320_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00321_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00321_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00323_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00323_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00329_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00329_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00344_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00350_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00350_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00408_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00408_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00423_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00423_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00438_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00438_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00544_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00544_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00558_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00558_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00597_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00597_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG005_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG005_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00609_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00621_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00621_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00639_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00639_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00658_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00658_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00673_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00673_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00706_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00706_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00735_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00735_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00741_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00741_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01071_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01071_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01074_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01074_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01081_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01081_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01106_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01106_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01109_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01109_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01123_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01123_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01150_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01150_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01167_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01175_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01192_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01192_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01243_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01243_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01252_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01252_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01255_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01255_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01258_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01258_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01261_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01346_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01346_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01358_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01358_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01361_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01361_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01433_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01496_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01496_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01530_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01530_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01784_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01786_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01884_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01884_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01891_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01928_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01928_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01934_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01934_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01940_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01940_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01952_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01952_pat	biological_family_HML11_not_HML2
