observation	ascertainment_scenario	dirichlet_alpha_per_lesion	model	parameter	q025	q25	median	q75	q975
inclusive_ceiling	broad	0.25	source_plus_focal_effect	focal_probability	0.5395205059782818	0.6729945915536513	0.7370252749068227	0.7949653734598713	0.8836396380043876
inclusive_ceiling	broad	0.5	source_opportunity_only	source_ratio	2.1538520201459925	4.054895108694638	5.909495577686639	9.066278840103232	24.512529617229717
inclusive_ceiling	broad	0.5	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
inclusive_ceiling	broad	0.5	source_opportunity_only	focal_ascertainment	0.5718523099706925	1.6334684298431315	2.4556741471843133	3.228153995127845	3.921764746452298
inclusive_ceiling	broad	0.5	source_opportunity_only	focal_probability	0.49591655678662	0.6250238966548396	0.689144608508274	0.7477945286003291	0.841593111410845
inclusive_ceiling	broad	0.5	source_plus_focal_effect	source_ratio	0.1657365989330044	0.6461043065833965	1.3419889825162707	2.6835752549780683	9.19303971329877
inclusive_ceiling	broad	0.5	source_plus_focal_effect	focal_effect	1.3925980849197268	5.241414809284778	12.073355860665043	24.44973594997949	46.40587584518013
inclusive_ceiling	broad	0.5	source_plus_focal_effect	focal_ascertainment	0.28303704227537024	0.6535107957454634	1.2898733664527744	2.3074850114949905	3.785689788615406
inclusive_ceiling	broad	0.5	source_plus_focal_effect	focal_probability	0.5377293183043423	0.6701041008358828	0.7340698709766558	0.7918949470773591	0.8811225712708657
inclusive_ceiling	broad	1.0	source_opportunity_only	source_ratio	1.8348348101580731	3.1732761376022074	4.304213824767296	5.943794287647698	11.886845538971139
inclusive_ceiling	broad	1.0	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
inclusive_ceiling	broad	1.0	source_opportunity_only	focal_ascertainment	1.0339470143295375	2.194680895706001	2.8992020506193295	3.4827112809491974	3.9507455064212813
inclusive_ceiling	broad	1.0	source_opportunity_only	focal_probability	0.4720318239230288	0.595457902940218	0.6573452693977302	0.7152563585892325	0.8110067923604647
inclusive_ceiling	broad	1.0	source_plus_focal_effect	source_ratio	0.19006862860159005	0.6354496705989247	1.170239886798225	2.0544044835641695	5.4690109154814985
inclusive_ceiling	broad	1.0	source_plus_focal_effect	focal_effect	1.6501845839620988	6.29863238623633	13.303075658436068	25.312035748204742	46.38239420484914
inclusive_ceiling	broad	1.0	source_plus_focal_effect	focal_ascertainment	0.2905594221916914	0.6924031892302142	1.3473502190991005	2.348818066531929	3.7993545061956686
inclusive_ceiling	broad	1.0	source_plus_focal_effect	focal_probability	0.5366327595204037	0.668712230222598	0.732349745346226	0.7898309185569469	0.8737591929072431
inclusive_ceiling	broad	2.0	source_opportunity_only	source_ratio	1.5409813231778144	2.477453007478187	3.185796353450979	4.108559996095679	6.962345503559314
inclusive_ceiling	broad	2.0	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
inclusive_ceiling	broad	2.0	source_opportunity_only	focal_ascertainment	1.5191402484593608	2.627516658044731	3.20730028264368	3.6377585187129884	3.9617508093395517
inclusive_ceiling	broad	2.0	source_opportunity_only	focal_probability	0.4407887915406253	0.5560657175093406	0.6146709946873448	0.6690557309234472	0.7593233502761058
inclusive_ceiling	broad	2.0	source_plus_focal_effect	source_ratio	0.23919972007567475	0.6557422640192158	1.0849762431080203	1.6337279728349097	3.521046045768685
inclusive_ceiling	broad	2.0	source_plus_focal_effect	focal_effect	1.9838374323305448	6.99315181676178	14.151030805046696	24.96632520212621	45.758504502468774
inclusive_ceiling	broad	2.0	source_plus_focal_effect	focal_ascertainment	0.2929049666176093	0.6285420972260415	1.2034350001172445	2.2848661259631977	3.754786913771086
inclusive_ceiling	broad	2.0	source_plus_focal_effect	focal_probability	0.5320456668553445	0.659873675446404	0.7201742561675584	0.7698774093012536	0.8159609041144609
inclusive_ceiling	broad	5.0	source_opportunity_only	source_ratio	1.2206382664012718	1.803765567353887	2.18387582461347	2.6713557614574746	4.042154870287911
inclusive_ceiling	broad	5.0	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
inclusive_ceiling	broad	5.0	source_opportunity_only	focal_ascertainment	2.0389691789616653	3.0328986189441536	3.41309236394201	3.7640708679400614	3.9876510970083694
inclusive_ceiling	broad	5.0	source_opportunity_only	focal_probability	0.3954744533655102	0.4953741942689404	0.5457545319403532	0.5921885100840645	0.67532456475087
inclusive_ceiling	broad	5.0	source_plus_focal_effect	source_ratio	0.41163277901095635	0.9623567373930624	1.0260994050590022	1.0647897676220592	2.3448742141658863
inclusive_ceiling	broad	5.0	source_plus_focal_effect	focal_effect	2.1095600039770157	7.303499148436397	7.470221054183918	22.995355307231666	35.84873849502176
inclusive_ceiling	broad	5.0	source_plus_focal_effect	focal_ascertainment	0.31376807048195693	0.4351197602396377	1.68402657801196	1.6840273637804855	3.325114241458409
inclusive_ceiling	broad	5.0	source_plus_focal_effect	focal_probability	0.503126194082347	0.6137705470578091	0.6592888916160065	0.6769190196796097	0.6825158215596618
inclusive_ceiling	broad	20.0	source_opportunity_only	source_ratio	0.8232771268436533	1.0855922713261552	1.1842729243759271	1.2121438194822538	1.5337005798811176
inclusive_ceiling	broad	20.0	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
inclusive_ceiling	broad	20.0	source_opportunity_only	focal_ascertainment	2.0743957126123136	2.9290298793560474	3.251021509785097	3.2510259581500027	3.7551537335092577
inclusive_ceiling	broad	20.0	source_opportunity_only	focal_probability	0.3011805146440129	0.3545967896442778	0.37380285318553796	0.3892062010181018	0.390703833123477
inclusive_ceiling	broad	20.0	source_plus_focal_effect	source_ratio	0.6111217212786645	0.7461018319666953	0.8485530125891318	1.1412736787841453	1.4241961620773076
inclusive_ceiling	broad	20.0	source_plus_focal_effect	focal_effect	1.213891802374456	2.795270994796313	4.784628094749028	9.155166299860138	15.110363904830724
inclusive_ceiling	broad	20.0	source_plus_focal_effect	focal_ascertainment	0.2884163238178373	0.4902283742749948	0.6635653269983762	1.7189820772345614	3.0460072503186764
inclusive_ceiling	broad	20.0	source_plus_focal_effect	focal_probability	0.30458963670776995	0.35236556918486445	0.36843081213081535	0.3828688576015557	0.39360928598020334
